label,path,prediction
guitar,moisesdb/moisesdb_v0.1/bc964128-da16-4e4c-af95-4d1211e78c70/guitar/35d508b2-6d0c-4124-a5a3-6f00be6787a1.wav,guitar
bass,moisesdb/moisesdb_v0.1/bc964128-da16-4e4c-af95-4d1211e78c70/bass/7584f014-3fc4-4276-8384-659737028617.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/drums/38182dbb-9201-44e3-b988-6111675b69e5.wav,speech
drums,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/drums/4d4ae6c2-b644-4f2e-bb1f-29f1d7e8dcfe.wav,speech
drums,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/drums/57e2d5dd-103a-411b-9d3e-65fa00e3d56b.wav,speech
drums,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/drums/c98577d0-7517-4bd0-a5d1-a39f4384de90.wav,speech
vocals,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/vocals/cac0faae-71f7-4dd5-9fed-48a03ff35f43.wav,speech
other_keys,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/other_keys/4e4e1412-2795-4dc1-b471-4766b7d55138.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/guitar/c66c384d-7db0-46c2-a581-0ee5d5794770.wav,speech
bass,moisesdb/moisesdb_v0.1/c8f42ad5-5a2f-4398-b9d9-207fd4fcc551/bass/ae61304f-2ae2-49cf-9699-34d0b0a759fc.wav,speech
piano,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/piano/ae6bde48-469f-476f-b204-f98a8bfc49fe.wav,singing bowl
drums,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/drums/d9fce568-b9c5-49ab-a280-096ecb5e2d16.wav,speech
drums,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/drums/f3c930f2-d307-4a50-96be-c2a43cec5fb4.wav,speech
drums,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/drums/a4b3c6ac-b5af-4afe-91a1-6b5d47dd4eb4.wav,speech
drums,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/drums/c8abd4af-933c-457a-a28a-b5523aefaa65.wav,speech
drums,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/drums/ff8f2448-f1d6-43ca-95b4-40e6334c9f3c.wav,speech
vocals,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/vocals/4efdd086-5e6e-4087-ace9-397a8c457e7c.wav,speech
vocals,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/vocals/1e58ea3f-50e2-4c0a-9fde-15048d46a23c.wav,speech
guitar,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/guitar/3c864f3a-cea4-4bbc-b5f7-2efc2bbf1886.wav,plucked string instrument
bass,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/bass/f78fa151-ccf3-4cf7-b616-405b33d9143b.wav,speech
percussion,moisesdb/moisesdb_v0.1/24f8a652-0168-4702-8725-42f9924e6729/percussion/4f0a273b-0bd7-479d-bc11-1edd4002dc42.wav,speech
drums,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/drums/a5d06545-1f28-4039-b1de-6229f32a75f6.wav,cymbal
drums,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/drums/012fa6d0-af5f-4ff4-87ee-0aafdd77e860.wav,drum
drums,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/drums/9d40cbed-02d3-4dc5-8b59-967094b756f1.wav,drum
drums,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/drums/c00ca202-3e25-4467-96a7-7291723beb69.wav,drum machine
drums,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/drums/56351395-8f1c-4e1b-8adc-bde641d082ab.wav,cymbal
vocals,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/vocals/42307f6c-f78e-4bc6-8f4d-505822216cc5.wav,speech
vocals,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/vocals/4182259d-c3c3-4f6f-89bd-d90ee44fb02e.wav,speech
guitar,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/guitar/d2af889e-23c5-4e2b-95df-344f0cbbd3bf.wav,plucked string instrument
guitar,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/guitar/a7522bdb-9727-4dee-94d0-a5cc9c43b457.wav,guitar
bass,moisesdb/moisesdb_v0.1/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6/bass/138374df-3d18-44aa-86be-5635ce1d1234.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/drums/c784bd04-684e-4722-a63d-b60280aa9d62.wav,speech
drums,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/drums/d75c2113-a86c-47df-a22b-bf648cb14f7b.wav,speech
drums,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/drums/83583dbe-e7f0-498d-b64e-4d6637e11f10.wav,speech
drums,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/drums/2347c3fc-825d-4652-9f20-4d4ffc666ed2.wav,speech
drums,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/drums/ac9c9f4e-8d66-448e-be0a-71690a5025c6.wav,speech
drums,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/drums/4bcddac6-d1da-49b4-b670-edb3022f5941.wav,speech
vocals,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/vocals/986fc49e-bdad-4465-92cc-0dae7c398cb7.wav,speech
vocals,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/vocals/7cb13229-ac10-434b-b1a9-59415e5a3536.wav,speech
other_keys,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/other_keys/9a1b45d6-8ebc-4801-9465-bdace72b98a1.wav,speech
other_keys,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/other_keys/0f32628c-73ec-45ee-85e3-775fac0f437b.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/guitar/7b9677da-c9de-4821-8164-2908ade552d6.wav,speech
guitar,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/guitar/6241177a-fb70-4588-b690-b5a3e8092317.wav,speech
guitar,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/guitar/437f3c86-ec46-4a2d-9a31-6b462c22ed0f.wav,guitar
bass,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/bass/17312f8e-7543-4a54-b601-c7071d4da0c0.wav,speech
bass,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/bass/1da1c3b2-0fe1-46a4-a311-8b55772aee61.wav,speech
percussion,moisesdb/moisesdb_v0.1/8042b88a-6179-406b-9ec4-b45a4cdd4a71/percussion/2e5dbecf-4d9a-4bc4-8caa-a84a247fc665.wav,speech
drums,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/drums/ca238ddc-8986-4607-bb69-4e3727f1cb44.wav,speech
drums,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/drums/3fc7ed71-8a89-4632-b075-7c27eb6faea4.wav,speech
drums,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/drums/296c18b0-5f05-4ccc-bd4d-c70c145f4fa1.wav,speech
drums,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/drums/bdfa5a7c-8702-4683-9dd8-a98d13b4d8c4.wav,speech
vocals,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/vocals/014870ce-d1c1-4e85-b4c5-afc7155fb21e.wav,speech
guitar,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/guitar/3e8d866a-4797-4c60-bd81-2f55c8717ec5.wav,speech
guitar,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/guitar/f2799a39-60df-42cd-97e1-0f8dd64727e7.wav,guitar
bass,moisesdb/moisesdb_v0.1/4857878a-e44b-4143-90e9-b65d0b704306/bass/0d551cf8-33dd-46aa-b074-69c982f75a29.wav,speech
drums,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/drums/64fce93d-a055-4b9c-9c7c-1f577534674d.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/drums/be0d469d-7d92-4330-929d-d52f58487aef.wav,speech
drums,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/drums/b9d35275-4189-4126-97f9-b4dbab7f101d.wav,drum
drums,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/drums/f372e81b-6448-4d73-b1c7-2e99a795b798.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/vocals/f5eaabfc-f99a-4e94-a9e4-d8eef7571553.wav,speech
vocals,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/vocals/9d52661c-3bef-4354-bdbb-1ec7a5015188.wav,speech
guitar,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/guitar/684bdb53-2e08-44c7-a5de-1bd0f0d4b7bd.wav,guitar
guitar,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/guitar/b9d1e137-703f-414c-b265-68d4f18ccfd0.wav,speech
bass,moisesdb/moisesdb_v0.1/ef1510e0-ba23-4b59-ba53-14181d73f213/bass/430f46e5-ebc8-4f6a-8b34-e140fec57040.wav,speech
drums,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/drums/a46338d6-f910-43f2-8ddf-d3907b60b366.wav,drum
drums,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/drums/9e43ea6d-a289-47ec-981c-28784fe0df39.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/drums/cb1e7cd2-9bbb-4a22-80c3-5c69b699e8f7.wav,drum machine
drums,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/drums/2baa9ee3-9953-4225-98f4-09b52dc2ed69.wav,drum
vocals,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/vocals/bfab9bf6-39b1-4d8a-99fa-535e0e692beb.wav,speech
vocals,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/vocals/815a5108-2e15-4991-b0ef-549906c75523.wav,speech
guitar,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/guitar/71399104-263d-4b0d-9fde-c7ee2bfaa85f.wav,guitar
bass,moisesdb/moisesdb_v0.1/322f4d9d-b0c9-4ab3-9e30-544a25331ffd/bass/ab1ee91c-0efb-4ed4-9375-fcd69a3e42af.wav,guitar
piano,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/piano/f42e80da-6bcc-4e2a-8b95-bf240d3c6542.wav,harpsichord
drums,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/drums/aaa66a55-8dcd-4b1c-9fc5-6916365bf29d.wav,drum kit
drums,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/drums/ee9a4f92-07b0-4cdc-a133-6552686329df.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/drums/37ce249f-e017-401a-b2fe-4560de76ede7.wav,speech
drums,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/drums/aa4da6b0-b517-4250-9a7a-5fe62565fca6.wav,drum
drums,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/drums/f15ac7a7-c40f-4541-8ff7-136e7badc1c3.wav,drum
vocals,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/vocals/87e6ed2e-fdd8-440b-8ab6-2612c21be11e.wav,speech
vocals,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/vocals/65223175-566b-4b4c-8668-a446e84940bf.wav,speech
vocals,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/vocals/db1a7a43-8485-4dc1-b38f-0351be1ca921.wav,speech
guitar,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/guitar/21e1c7cd-ea35-43cd-9c03-16e1d99b8375.wav,guitar
bass,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/bass/3babc533-d1c1-4567-bf92-543373105dd3.wav,guitar
percussion,moisesdb/moisesdb_v0.1/53808b95-cfe9-461d-a113-ffadf32817a1/percussion/d0607f29-bc4b-437c-91d6-23014c339b93.wav,speech
drums,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/drums/1f891310-e259-4c51-96d5-e90b563abcc3.wav,drum machine
drums,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/drums/e7f76be8-e6ec-4ce9-98d3-4cb62a8c7b78.wav,drum
drums,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/drums/354ab9dc-df96-41b9-bf3d-1480e1168a85.wav,cymbal
drums,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/drums/22f3503c-88f1-49d1-a952-b4a19542e6ef.wav,hi-hat
vocals,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/vocals/a5630b2f-8ea3-49c8-b4b5-f9462bad8dda.wav,speech
other_keys,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/other_keys/07d4c046-106a-4780-a3ff-ee8345f32093.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/guitar/ab8224b6-e725-4484-85b9-913540558bf9.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/bass/1c493f5a-7130-4ce8-a6d2-38819e29924a.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/f9e58f4d-e361-4598-9c9a-d0a83529cc68/percussion/29b91d75-aa5c-4c6f-a3c2-45fcc1faecb2.wav,tambourine
drums,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/drums/6289c768-f3c3-4102-8094-5a7ecfaca7e8.wav,cymbal
drums,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/drums/bec1fda9-a487-4b40-8dca-1b4914e3c552.wav,drum machine
drums,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/drums/5cf77b8c-3231-41cd-a727-808fa913b700.wav,drum
drums,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/drums/cad2c519-56ff-4e99-a09d-689b621a99d3.wav,hi-hat
vocals,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/vocals/cd6011a5-563d-40ef-8b6b-3729ef69721c.wav,singing
other_keys,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/other_keys/a3795d7b-cd76-4bb1-a385-98c634aa6aef.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/guitar/14dc5c52-f5d7-47f1-8091-6e689cedd4b1.wav,guitar
bass,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/bass/6f0561c1-b2e6-4aeb-a5b1-db68eef7087d.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/22ea41a3-1766-4a76-8071-380b27f1869a/percussion/7182aa39-9140-4750-b5cc-f3be36404eef.wav,percussion
piano,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/piano/795161ad-0055-43aa-a5ab-c171446fe9d4.wav,speech
piano,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/piano/4d5588a4-45d9-419c-af25-d38e93d32590.wav,speech
drums,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/drums/5f169266-179b-4322-94d3-c8e444977207.wav,speech
drums,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/drums/00a7cb20-c4c2-4eea-864d-ae1e18862798.wav,speech
drums,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/drums/405fabbe-241e-4da8-ac06-168994e0405c.wav,speech
drums,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/drums/5171aa7f-5d84-4d35-ba63-60d62e7f5612.wav,speech
drums,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/drums/54b950e1-2483-4657-83f4-9264a388d3b1.wav,speech
vocals,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/vocals/5e8c4899-c7b5-4000-bf66-6cbf83f472ab.wav,speech
guitar,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/guitar/29b9b326-8f56-489f-bf51-a4d5d9dd222e.wav,acoustic guitar
guitar,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/guitar/0ab6d8e1-a206-44e6-a57d-c56152963df0.wav,speech
guitar,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/guitar/227bcd00-be06-487c-8afc-030749498ee6.wav,guitar
bass,moisesdb/moisesdb_v0.1/dfb0e076-cb6b-4dcc-9934-c60070ff04d7/bass/085ecd99-e9d4-46b3-904b-406f192d1096.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/piano/bbf917ff-5343-4d5f-8740-aa7936f927e2.wav,tubular bells
piano,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/piano/bc54c3f7-e9cc-446b-bb33-42dd358ef0dc.wav,speech
drums,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/drums/10089821-6df3-4e10-85b5-1e720e9f33ce.wav,speech
drums,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/drums/a3dba539-80b3-4740-a7ac-819d6c98f78d.wav,speech
drums,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/drums/44e1b9aa-4cef-463a-9ae6-e78363aeb0f4.wav,speech
drums,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/drums/d6c15549-cfa3-4d1a-8763-81374dedf74d.wav,speech
vocals,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/vocals/d8e3b3b8-df9b-4f62-ab50-3cdd3c288565.wav,speech
vocals,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/vocals/6bd7e3ec-f3fa-4f01-9b1b-2cf97ead8f31.wav,speech
guitar,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/guitar/77442835-e30e-48ed-abb6-878cc419abd2.wav,speech
guitar,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/guitar/19f849ab-1d81-4663-9fd4-8e67e071c4e8.wav,speech
guitar,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/guitar/93fc9d88-3fbd-49f5-a189-e9f9b27d1811.wav,guitar
bass,moisesdb/moisesdb_v0.1/63b68795-0076-476b-a917-dec9e89bf91e/bass/0bc0b66f-79b1-40f3-9db8-948b2753cf52.wav,speech
piano,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/piano/0bcb8e4a-97f8-4884-88a0-185d8ac4f7ee.wav,electric piano
drums,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/drums/3879314e-e522-4f53-b919-f74d1e75f26a.wav,speech
drums,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/drums/22f9fb29-71ee-40e3-bf1f-9a4cf15f4773.wav,speech
drums,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/drums/94df6fd7-6a30-4023-8178-7c2df114e1b5.wav,speech
drums,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/drums/770602d9-8def-465d-aaeb-959ad600aed1.wav,speech
vocals,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/vocals/34d46595-d57e-4cdc-a7fb-df30d6d781bd.wav,speech
vocals,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/vocals/fab49766-c908-4f4a-9ae5-ace23b8946c6.wav,speech
other_keys,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/other_keys/68fe67fb-be9a-4257-8984-c4cb81a472df.wav,singing bowl
guitar,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/guitar/3ddbb9a9-9247-4d7c-8f37-2fdaf3274552.wav,guitar
bass,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/bass/aef6b370-c0b0-44f1-ac7f-984c0b0a8882.wav,speech
percussion,moisesdb/moisesdb_v0.1/524ab371-f6c6-4ff7-b896-e83750c8bef7/percussion/1c99c812-6646-45d7-8d20-ddfbd1b75792.wav,speech
drums,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/drums/52651e52-5775-4773-8fbd-d36c9850d665.wav,speech
drums,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/drums/55e68b4b-de9f-4e72-8a95-f7f4af3b6d01.wav,speech
drums,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/drums/1eb9544a-3c79-417f-8087-4e011185ffcd.wav,speech
drums,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/drums/cb75ad66-10f0-484f-aa92-f692bb42b3ef.wav,speech
vocals,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/vocals/bdd6fbfa-885e-42bb-a827-0d4ac095ac8e.wav,speech
other_keys,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/other_keys/4259b7bd-f271-4020-a375-7372af5f23c6.wav,singing bowl
guitar,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/guitar/79ce3a5c-7b46-4d19-9190-97ced90af0d0.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/bass/6014b3ab-c1fd-4b31-a071-f8b05abd6177.wav,speech
percussion,moisesdb/moisesdb_v0.1/1921a83e-0373-4bf7-8dc9-6cc9401c9309/percussion/5290575c-c530-40ef-b4f8-8d6355f0d118.wav,speech
drums,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/drums/d912e165-31f1-4447-b784-8851fdf24035.wav,speech
drums,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/drums/03a51845-f89e-4907-a31e-bb6d1996eee0.wav,speech
drums,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/drums/c58c3345-255c-449b-9f43-9aacf5004be2.wav,speech
drums,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/drums/1ca86b8f-b5be-4f84-a8cc-42c701f6324c.wav,speech
vocals,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/vocals/f01682f9-6080-4a84-91b8-1bd479f1d9d7.wav,speech
vocals,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/vocals/d5b4ecf3-089c-4568-bf37-96ab5f0970ac.wav,vocal music
other_keys,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/other_keys/05704a0e-e8af-4495-88fe-80db944e9d74.wav,keyboard (musical)
guitar,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/guitar/464a559b-b440-4506-a314-c65d41cf008a.wav,speech
bass,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/bass/c85a0662-29e8-454a-bbed-0e9568b7a0b2.wav,speech
percussion,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/percussion/3276aad7-c962-435c-ad93-bc2628665186.wav,tambourine
percussion,moisesdb/moisesdb_v0.1/747d5c98-665b-4470-a696-7a6cf6968ef1/percussion/5abe0358-e438-4338-8ae3-577831fcfb6d.wav,tubular bells
drums,moisesdb/moisesdb_v0.1/cc3e4991-6cce-40fe-a917-81a4fbb92ea6/drums/ac387f0e-ea7c-401c-be5a-8f9a6cc9d563.wav,drum
drums,moisesdb/moisesdb_v0.1/cc3e4991-6cce-40fe-a917-81a4fbb92ea6/drums/a2379400-eace-4016-b7b1-d49b7a097813.wav,speech
drums,moisesdb/moisesdb_v0.1/cc3e4991-6cce-40fe-a917-81a4fbb92ea6/drums/1a540c0d-8f8e-47ef-927a-38560cc70e23.wav,drum
drums,moisesdb/moisesdb_v0.1/cc3e4991-6cce-40fe-a917-81a4fbb92ea6/drums/74557bb5-e273-4a49-b12a-f00c74ebf5c3.wav,speech
vocals,moisesdb/moisesdb_v0.1/cc3e4991-6cce-40fe-a917-81a4fbb92ea6/vocals/f8ec756e-fd4a-4504-870b-7be49c192746.wav,speech
vocals,moisesdb/moisesdb_v0.1/cc3e4991-6cce-40fe-a917-81a4fbb92ea6/vocals/c3c01af6-e8c1-402f-b872-09db7e6d21e9.wav,speech
other_keys,moisesdb/moisesdb_v0.1/cc3e4991-6cce-40fe-a917-81a4fbb92ea6/other_keys/e5c065cb-63ee-402c-bbf0-d294d3564d9d.wav,speech
